877596,877597,1,1131674844,2005.11.10,cn994,Nov,10,18:07:24,cn994/cn994,Server Administrator: Instrumentation Service EventID: 1404 Memory device status is critical Memory device location: DIMM1_B Possible memory module event cause:Single bit error logging disabled,61037249,Server Administrator: Instrumentation Service EventID: <*> Memory device status is critical Memory device location: <*> Possible memory module event cause:Single bit error logging disabled,ECC
1093249,1093250,1,1131685899,2005.11.10,bn257,Nov,10,21:11:39,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1094985,1094986,1,1131685914,2005.11.10,bn257,Nov,10,21:11:54,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1096466,1096467,1,1131685948,2005.11.10,bn257,Nov,10,21:12:28,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1096503,1096504,1,1131685949,2005.11.10,bn257,Nov,10,21:12:29,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1097444,1097445,1,1131685963,2005.11.10,bn257,Nov,10,21:12:43,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1097583,1097584,1,1131685965,2005.11.10,bn257,Nov,10,21:12:45,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1098979,1098980,1,1131685980,2005.11.10,bn257,Nov,10,21:13:00,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1099189,1099190,1,1131685981,2005.11.10,bn257,Nov,10,21:13:01,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1099190,1099191,1,1131685981,2005.11.10,bn257,Nov,10,21:13:01,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1099301,1099302,1,1131685982,2005.11.10,bn257,Nov,10,21:13:02,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1099302,1099303,1,1131685982,2005.11.10,bn257,Nov,10,21:13:02,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1099303,1099304,1,1131685982,2005.11.10,bn257,Nov,10,21:13:02,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1100409,1100410,1,1131685997,2005.11.10,bn257,Nov,10,21:13:17,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1101282,1101283,1,1131686012,2005.11.10,bn257,Nov,10,21:13:32,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1101283,1101284,1,1131686012,2005.11.10,bn257,Nov,10,21:13:32,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1101386,1101387,1,1131686013,2005.11.10,bn257,Nov,10,21:13:33,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1101387,1101388,1,1131686013,2005.11.10,bn257,Nov,10,21:13:33,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1101493,1101494,1,1131686014,2005.11.10,bn257,Nov,10,21:13:34,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1101494,1101495,1,1131686014,2005.11.10,bn257,Nov,10,21:13:34,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1103170,1103171,1,1131686047,2005.11.10,bn257,Nov,10,21:14:07,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1103709,1103710,1,1131686061,2005.11.10,bn257,Nov,10,21:14:21,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104038,1104039,1,1131686076,2005.11.10,bn257,Nov,10,21:14:36,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104057,1104058,1,1131686077,2005.11.10,bn257,Nov,10,21:14:37,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104058,1104059,1,1131686077,2005.11.10,bn257,Nov,10,21:14:37,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104083,1104084,1,1131686078,2005.11.10,bn257,Nov,10,21:14:38,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104084,1104085,1,1131686078,2005.11.10,bn257,Nov,10,21:14:38,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104085,1104086,1,1131686078,2005.11.10,bn257,Nov,10,21:14:38,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104365,1104366,1,1131686092,2005.11.10,bn257,Nov,10,21:14:52,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104366,1104367,1,1131686092,2005.11.10,bn257,Nov,10,21:14:52,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104374,1104375,1,1131686093,2005.11.10,bn257,Nov,10,21:14:53,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104375,1104376,1,1131686093,2005.11.10,bn257,Nov,10,21:14:53,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104469,1104470,1,1131686094,2005.11.10,bn257,Nov,10,21:14:54,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104470,1104471,1,1131686094,2005.11.10,bn257,Nov,10,21:14:54,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104637,1104638,1,1131686108,2005.11.10,bn257,Nov,10,21:15:08,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104811,1104812,1,1131686109,2005.11.10,bn257,Nov,10,21:15:09,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104812,1104813,1,1131686109,2005.11.10,bn257,Nov,10,21:15:09,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104851,1104852,1,1131686110,2005.11.10,bn257,Nov,10,21:15:10,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104852,1104853,1,1131686110,2005.11.10,bn257,Nov,10,21:15:10,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1104853,1104854,1,1131686110,2005.11.10,bn257,Nov,10,21:15:10,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1105107,1105108,1,1131686124,2005.11.10,bn257,Nov,10,21:15:24,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1105154,1105155,1,1131686125,2005.11.10,bn257,Nov,10,21:15:25,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1105155,1105156,1,1131686125,2005.11.10,bn257,Nov,10,21:15:25,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1105166,1105167,1,1131686126,2005.11.10,bn257,Nov,10,21:15:26,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1105167,1105168,1,1131686126,2005.11.10,bn257,Nov,10,21:15:26,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1105168,1105169,1,1131686126,2005.11.10,bn257,Nov,10,21:15:26,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1105304,1105305,1,1131686140,2005.11.10,bn257,Nov,10,21:15:40,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
